,Number,Autor,Publication,Title,Journal,IF,DOI,"Stability, hour",Key Product,Article name,Formula,Compound_1,Compound_2,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor,"Loading, μg/cm2","Add_carbon, %","Surface area of electrode, cm2","Flow rate CO2, ml/min","Volume, cm3"
3954,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,C2H5OH,21.56,0.3,Flow cell,600.0,0.0,2.0,20.0,
3955,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,C2H5OH,21.18,0.3,Flow cell,600.0,0.0,2.0,20.0,
3956,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.74,C3H7OH,2.98,0.3,Flow cell,600.0,0.0,2.0,20.0,
3957,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.82,C3H7OH,6.46,0.3,Flow cell,600.0,0.0,2.0,20.0,
3958,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.90,C3H7OH,6.81,0.3,Flow cell,600.0,0.0,2.0,20.0,
3959,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,C3H7OH,6.2,0.3,Flow cell,600.0,0.0,2.0,20.0,
3960,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-2.0-Au@OD-Cu,,Cu2O,Au,91.89,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.94,CH3COOH,1.7,0.3,Flow cell,600.0,0.0,2.0,20.0,
3961,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.76,H2,38.04,0.3,Flow cell,600.0,0.0,2.0,20.0,
3962,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.87,H2,22.12,0.3,Flow cell,600.0,0.0,2.0,20.0,
3963,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.93,H2,12.92,0.3,Flow cell,600.0,0.0,2.0,20.0,
3964,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,H2,11.77,0.3,Flow cell,600.0,0.0,2.0,20.0,
3965,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.76,CO,18.11,0.3,Flow cell,600.0,0.0,2.0,20.0,
3966,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.87,CO,15.03,0.3,Flow cell,600.0,0.0,2.0,20.0,
3967,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.93,CO,8.64,0.3,Flow cell,600.0,0.0,2.0,20.0,
3968,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,CO,6.27,0.3,Flow cell,600.0,0.0,2.0,20.0,
3969,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.87,CH4,1.18,0.3,Flow cell,600.0,0.0,2.0,20.0,
3970,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.87,CH3OH,1.13,0.3,Flow cell,600.0,0.0,2.0,20.0,
3971,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.93,CH3OH,1.26,0.3,Flow cell,600.0,0.0,2.0,20.0,
3972,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,CH3OH,1.05,0.3,Flow cell,600.0,0.0,2.0,20.0,
3973,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.76,HCOOH,22.04,0.3,Flow cell,600.0,0.0,2.0,20.0,
3974,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.87,HCOOH,11.14,0.3,Flow cell,600.0,0.0,2.0,20.0,
3975,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.93,HCOOH,4.91,0.3,Flow cell,600.0,0.0,2.0,20.0,
3976,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,HCOOH,3.02,0.3,Flow cell,600.0,0.0,2.0,20.0,
3977,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.76,C2H4,38.04,0.3,Flow cell,600.0,0.0,2.0,20.0,
3978,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.87,C2H4,22.12,0.3,Flow cell,600.0,0.0,2.0,20.0,
3979,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.93,C2H4,12.92,0.3,Flow cell,600.0,0.0,2.0,20.0,
3980,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,C2H4,11.77,0.3,Flow cell,600.0,0.0,2.0,20.0,
3981,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.76,C2H5OH,18.11,0.3,Flow cell,600.0,0.0,2.0,20.0,
3982,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,–0.87,C2H5OH,15.03,0.3,Flow cell,600.0,0.0,2.0,20.0,
3983,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.93,C2H5OH,8.64,0.3,Flow cell,600.0,0.0,2.0,20.0,
3984,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,C2H5OH,6.27,0.3,Flow cell,600.0,0.0,2.0,20.0,
3985,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.87,C3H7OH,1.18,0.3,Flow cell,600.0,0.0,2.0,20.0,
3986,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.87,CH3COOH,1.13,0.3,Flow cell,600.0,0.0,2.0,20.0,
3987,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.93,CH3COOH,1.26,0.3,Flow cell,600.0,0.0,2.0,20.0,
3988,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.5-Au@OD-Cu,,Cu2O,Au,96.61,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,CH3COOH,1.05,0.3,Flow cell,600.0,0.0,2.0,20.0,
3989,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.75,H2,48.72,0.3,Flow cell,600.0,0.0,2.0,20.0,
3990,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.88,H2,29.28,0.3,Flow cell,600.0,0.0,2.0,20.0,
3991,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,H2,14.55,0.3,Flow cell,600.0,0.0,2.0,20.0,
3992,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,-1.00,H2,11.93,0.3,Flow cell,600.0,0.0,2.0,20.0,
3993,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.75,CO,14.38,0.3,Flow cell,600.0,0.0,2.0,20.0,
3994,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.88,CO,13.24,0.3,Flow cell,600.0,0.0,2.0,20.0,
3995,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,CO,8.33,0.3,Flow cell,600.0,0.0,2.0,20.0,
3996,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,-1.00,CO,5.11,0.3,Flow cell,600.0,0.0,2.0,20.0,
3997,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.88,CH4,1.34,0.3,Flow cell,600.0,0.0,2.0,20.0,
3998,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,CH4,1.07,0.3,Flow cell,600.0,0.0,2.0,20.0,
3999,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.88,CH3OH,1.07,0.3,Flow cell,600.0,0.0,2.0,20.0,
4000,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.97,CH3OH,1.68,0.3,Flow cell,600.0,0.0,2.0,20.0,
4001,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,-1.00,CH3OH,1.46,0.3,Flow cell,600.0,0.0,2.0,20.0,
4002,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.75,HCOOH,30.75,0.3,Flow cell,600.0,0.0,2.0,20.0,
4003,150,,2024,Delicate control of a gold-copper oxide tandem structure enables the efficient production of high-value chemicals by electrochemical carbon dioxide reduction,,,https://doi.org/10.1016/j.nanoen.2024.110176,,,L-0.25-Au@OD-Cu,,Cu2O,Au,98.12,octahedron,,155.12,251.91,324.88,164.88,326.23,430.24,0.0,100.0,0.0,carbon paper electrode,KHCO3,1.0,8.32,– 0.88,HCOOH,12.81,0.3,Flow cell,600.0,0.0,2.0,20.0,
